Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.27,0,0.5413474468390075671243994848,0.541347446839008,0.52262979913095,0.541347446839008,0.52262979913095,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,15037790
0.28,0,0.5414952564888791186116777282,0.541495256488879,0.522777608780822,0.541495256488879,0.522777608780822,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,15594750
0.29,0,0.5416430964490293586301490257,0.541643096449029,0.522925448740972,0.541643096449029,0.522925448740972,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,16151700
0.30,0,0.5417910786694270664891459279,0.541791078669427,0.52307343096137,0.541791078669427,0.52307343096137,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,16708660
0.31,0,0.5419392028866074848708361534,0.541939202886608,0.52322155517855,0.541939202886608,0.52322155517855,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,17265610
0.32,0,0.5420873940283316551352900038,0.542087394028332,0.523369746320274,0.542087394028332,0.523369746320274,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,17822570
0.33,0,0.5422356892368687662090757720,0.542235689236869,0.523518041528811,0.542235689236869,0.523518041528811,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,18379530
0.34,0,0.5423840882503768835473123034,0.542384088250377,0.523666440542319,0.542384088250377,0.523666440542319,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,18936480
0.35,0,0.5425325908075612844387364102,0.542532590807561,0.523814943099504,0.542532590807561,0.523814943099504,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,19493430
0.36,0,0.5426811966476846037332591199,0.542681196647684,0.523963548939627,0.542681196647684,0.523963548939627,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,20050390
0.37,0,0.5428299055105597700235948430,0.54282990551056,0.524112257802502,0.54282990551056,0.524112257802502,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,20607350
0.38,0,0.5429787171365659151911884537,0.542978717136566,0.524261069428509,0.542978717136566,0.524261069428509,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,21164300
0.39,0,0.5431276312666416105878444578,0.543127631266642,0.524409983558584,0.543127631266642,0.524409983558584,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,21721260
0.40,0,0.5432766476422949127632832406,0.543276647642295,0.524558999934238,0.543276647642295,0.524558999934238,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,22278210
0.41,0,0.5434257660056056453743264834,0.543425766005606,0.524708118297548,0.543425766005606,0.524708118297548,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,22835170
0.42,0,0.5435749860992233779121068860,0.543574986099223,0.524857338391166,0.543574986099223,0.524857338391166,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,23392120
0.43,0,0.5437243076663779320660195540,0.543724307666378,0.525006659958321,0.543724307666378,0.525006659958321,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,23949080
0.44,0,0.5438737304508772604509317207,0.543873730450877,0.52515608274282,0.543873730450877,0.52515608274282,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,24506030
0.45,0,0.5440232541971121497891584416,0.544023254197112,0.525305606489055,0.544023254197112,0.525305606489055,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,25062990
0.46,0,0.5441728786500596028196480097,0.54417287865006,0.525455230942002,0.54417287865006,0.525455230942002,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,25619940
0.47,0,0.5443226035552846595707722333,0.544322603555285,0.525604955847227,0.544322603555285,0.525604955847227,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,26176900
0.48,0,0.5444724286589425186331167133,0.544472428658942,0.525754780950885,0.544472428658942,0.525754780950885,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,26733850
0.49,0,0.5446223911124361118281531193,0.544622391112436,0.525904743404379,0.544622391112436,0.525904743404379,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,27290810
0.50,0,0.5447724158537998150794771666,0.5447724158538,0.526054768145742,0.5447724158538,0.526054768145742,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,27847760
0.51,0,0.5449225400356320868789151905,0.544922540035632,0.526204892327575,0.544922540035632,0.526204892327575,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,28404720
0.52,0,0.5450727634064751972485767077,0.545072763406475,0.526355115698418,0.545072763406475,0.526355115698418,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,28961670
0.53,0,0.5452230857154731024095266922,0.545223085715473,0.526505438007416,0.545223085715473,0.526505438007416,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,29518630
0.54,0,0.5453735067123745660545758524,0.545373506712375,0.526655859004317,0.545373506712375,0.526655859004317,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,30075590
0.55,0,0.5455240261475365625302563247,0.545524026147537,0.526806378439479,0.545524026147537,0.526806378439479,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,30632540
0.56,0,0.5456746437719223949276362579,0.545674643771922,0.526956996063865,0.545674643771922,0.526956996063865,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,31189500
0.57,0,0.5458253593371059982642955058,0.545825359337106,0.527107711629049,0.545825359337106,0.527107711629049,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,31746450
0.58,0,0.5459761725952725394843256282,0.545976172595272,0.527258524887215,0.545976172595272,0.527258524887215,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,32303410
0.59,0,0.5461270832992226206403055836,0.546127083299223,0.527028566199165,0.546127083299223,0.527028566199165,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,32860360
0.60,0,0.5462780912023695969841163137,0.54627809120237,0.526798704710312,0.54627809120237,0.526798704710312,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,33417320
0.61,0,0.5468131548412177956451368487,0.546813154841218,0.526952898957161,0.546813154841218,0.526952898957161,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,33974270
0.62,0,0.5473345876795963657735103963,0.547334587679596,0.52709346240354,0.547334587679596,0.52709346240354,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,34531230
0.63,0,0.5478560795764665242827221585,0.547856079576467,0.52723408490841,0.547856079576467,0.52723408490841,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,35088180
0.64,0,0.5483776676923687659820409201,0.548377667692369,0.527374803632312,0.548377667692369,0.527374803632312,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,35645140
0.65,0,0.5488993517838156950300825307,0.548899351783816,0.52751561833176,0.548899351783816,0.52751561833176,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,36202090
0.66,0,0.5494211690125949466354127927,0.549421169012595,0.527656566168539,0.549421169012595,0.527656566168539,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,36759050
0.67,0,0.5499430443271549192005757148,0.549943044327155,0.527797572091099,0.549943044327155,0.527797572091099,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,37316000
0.68,0,0.5504650148905338308790146715,0.550465014890534,0.527938673262478,0.550465014890534,0.527938673262478,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,37872960
0.69,0,0.5509870804617412091735201025,0.550987080461741,0.528079869441686,0.550987080461741,0.528079869441686,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,38429920
0.70,0,0.5515092408004137443321115108,0.551509240800414,0.528221160388358,0.551509240800414,0.528221160388358,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,38986870
0.71,0,0.5520315330714690214711291841,0.552031533071469,0.528362583267414,0.552031533071469,0.528362583267414,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,39543820
0.72,0,0.5525538822264909527192624492,0.552553882226491,0.528504063030436,0.552553882226491,0.528504063030436,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,40100780
0.73,0,0.5530763254316566125016805531,0.553076325431657,0.528645636843602,0.553076325431657,0.528645636843602,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,40657740
0.74,0,0.5535988624491185271384803628,0.553598862449119,0.528787304469064,0.553598862449119,0.528787304469064,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,41214690
0.75,0,0.5541214930416604888769635024,0.55412149304166,0.528929065669606,0.55412149304166,0.528929065669606,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,41771650
0.76,0,0.5546442169726959346188460757,0.554644216972696,0.529070920208642,0.554644216972696,0.529070920208642,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,42328600
0.77,0,0.5551670714109268812253260808,0.555167071410927,0.529212905254873,0.555167071410927,0.529212905254873,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,42885560
0.78,0,0.5556899813117217332063456932,0.555689981311722,0.529354945763668,0.555689981311722,0.529354945763668,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,43442510
0.79,0,0.5562129838450460999139075643,0.556212983845046,0.529497078904992,0.556212983845046,0.529497078904992,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,43999470
0.80,0,0.5567360787768448457769176583,0.556736078776845,0.529639304444792,0.556736078776845,0.529639304444792,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,44556420
0.81,0,0.5572592658736958224242769743,0.557259265873696,0.529781622149642,0.557259265873696,0.529781622149642,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,45113380
0.82,0,0.5577825823074648614443684054,0.557782582307465,0.529924069191412,0.557782582307465,0.529924069191412,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,45670330
0.83,0,0.5583059530366879246198995773,0.558305953036688,0.530066570528635,0.558305953036688,0.530066570528635,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,46227290
0.84,0,0.5588294152344973785756385912,0.558829415234498,0.530209163334445,0.558829415234498,0.530209163334445,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,46784240
0.85,0,0.5593529686700084875588374162,0.559352968670008,0.530351847377956,0.559352968670008,0.530351847377956,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,47341200
0.86,0,0.5598766131129689030167430562,0.559876613112969,0.530494622428917,0.559876613112969,0.530494622428917,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,47898160
0.87,0,0.5604003857384135563560844091,0.560400385738414,0.530637525662361,0.560400385738414,0.530637525662361,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,48455110
0.88,0,0.5609242115080492304507053828,0.560924211508049,0.530780482039997,0.560924211508049,0.530780482039997,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,49012060
0.89,0,0.5614481275981823555620909157,0.561448127598182,0.530923528738131,0.561448127598182,0.530923528738131,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,49569020
0.90,0,0.5619721337810955957558389818,0.561972133781096,0.531066665529044,0.561972133781096,0.531066665529044,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,50125980
0.91,0,0.565793544290807,0.565793544290807,0.534677918854641,0.565793544290807,0.534677918854641,0,0,0,0,22.2619750736948,126.456248997694,123.335015346132,50682930
0.92,0,0.577257775819942,0.577257775819942,0.545511678831434,0.577257775819942,0.545511678831434,0,0,0,0,22.1168982847035,126.45445149211,123.311187885481,51239890
0.93,0,0.595415041438016,0.595415041438016,0.562330893544565,0.595415041438016,0.562330893544565,0,0,0,0,21.9718214957122,126.452653986526,123.28736042483,51796840
0.94,0,0.614533225380464,0.614533225380464,0.579718683005638,0.614533225380464,0.579718683005638,0,0,0,0,21.8267447067209,126.450856480942,123.263532964178,52353800
0.95,0,0.633651409322912,0.633651409322912,0.597106472466712,0.633651409322912,0.597106472466712,0,0,0,0,21.6816679177296,126.449058975358,123.239705503527,52910750
0.96,0,0.65276959326536,0.65276959326536,0.614494261927785,0.65276959326536,0.614494261927785,0,0,0,0,21.5365911287383,126.447261469773,123.215878042875,53467710
0.97,0,0.671887777207808,0.671887777207808,0.631882051388858,0.671887777207808,0.631882051388858,0,0,0,0,21.391514339747,126.445463964189,123.192050582224,54024660
0.98,0,0.691005961150256,0.691005961150256,0.649269840849932,0.691005961150256,0.649269840849932,0,0,0,0,21.2464375507557,126.443666458605,123.168223121572,54581620
0.99,0,0.710124145092704,0.710124145092704,0.666657630311005,0.710124145092704,0.666657630311005,0,0,0,0,21.1013607617644,126.441868953021,123.144395660921,55138580
1.00,0,0.729242329035152,0.729242329035152,0.684045419772079,0.729242329035152,0.684045419772079,0,0,0,0,20.9562839727731,126.440071447437,123.120568200269,55695530
1.01,0,0.7483605129776,0.7483605129776,0.701433209233152,0.7483605129776,0.701433209233152,0,0,0,0,20.8112071837818,126.438273941853,123.096740739618,56252480
1.02,0,0.767478696920048,0.767478696920048,0.718820998694226,0.767478696920048,0.718820998694226,0,0,0,0,20.6661303947905,126.436476436269,123.072913278966,56809440
1.03,0,0.786596880862496,0.786596880862496,0.736208788155299,0.786596880862496,0.736208788155299,0,0,0,0,20.5210536057992,126.434678930685,123.049085818315,57366390
1.04,0,0.805715064804944,0.805715064804944,0.753596577616372,0.805715064804944,0.753596577616372,0,0,0,0,20.3759768168079,126.432881425101,123.025258357663,57923350
1.05,0,0.8248332487473914049546907365,0.824833248747392,0.770984367077446,0.824833248747392,0.770984367077446,0,0.000000,0.000000,0,20.230900027816579809569634945,126.43108391951739059808937309,123.00143089701182939913319862,58480300
1.06,0,0.8252322402436191813945035212,0.825232240243619,0.771611483470708,0.825232240243619,0.771611483470708,0,0.000000,0.000000,0,20.237288026845189809569634945,126.44648314298863404316671286,123.01624619382660688116383653,59037260
1.07,0,0.8257439964405520805583092052,0.825743996440552,0.772351364564675,0.825743996440552,0.772351364564675,0,0.000000,0.000000,0,20.243157119527109809569634945,126.46101107073771933579975191,123.03019688375147895491710216,59594220
1.08,0,0.8263603464758415872253047377,0.826360346475842,0.773195839496998,0.826360346475842,0.773195839496998,0,0.000000,0.000000,0,20.248617264247829809569634945,126.47490688264236207702729041,123.04351486060032555381686962,60151180
1.09,0,0.8270753163317942071955688448,0.827075316331794,0.774138934249985,0.827075316331794,0.774138934249985,0,0.000000,0.000000,0,20.253744603991839809569634945,126.48823865487681969391423038,123.05627370709831145832289966,60708130
1.10,0,0.8278843213650171619694137658,0.827884321365017,0.775176064180242,0.827884321365017,0.775176064180242,0,0.000000,0.000000,0,20.258594441837619809569634944,126.5011013427797046486492279,123.06856745162953301787636347,61265080
1.11,0,0.8287837126552387989845603456,0.828783712655239,0.776303580367498,0.828783712655239,0.776303580367498,0,0.000000,0.000000,0,20.263208397446089809569634944,126.51357617711059012847586675,123.0804755705425775757575509,61822040
1.12,0,0.8297705305444003482304893984,0.8297705305444,0.777518523153694,0.8297705305444,0.777518523153694,0,0.000000,0.000000,0,20.267618731642389809569634945,126.52570772379468672072499276,123.09204325822973785227193028,62378990
1.13,0,0.8308423038442329214741814502,0.830842303844233,0.77881842135056,0.830842303844233,0.77881842135056,0,0.000000,0.000000,0,20.271850991773599809569634944,126.53757624883881927015127312,123.10334641815575414686352259,62935950
1.14,0,0.8319969547737391073706706910,0.831996954773739,0.7802011971771,0.831996954773739,0.7802011971771,0,0.000000,0.000000,0,20.275925871860249809569634944,126.54924690363050154427099298,123.11444665609102443401532546,63492900
1.15,0,0.8332327083190676542354048489,0.833232708319068,0.781665075619463,0.833232708319068,0.781665075619463,0,0.000000,0.000000,0,20.279860359967569809569634945,126.5606686937922019278265453,123.12530135223198827012863716,64049860
1.16,0,0.8336564631169243569338125123,0.833656463116924,0.782316955314354,0.833656463116924,0.782316955314354,0,0.000000,0.000000,0,20.283668604656609809569634944,126.57194146792355489881100928,123.13600195718170784300428005,64606810
1.17,0,0.8341295903019726392099858574,0.834129590301973,0.783018207396436,0.834129590301973,0.783018207396436,0,0.000000,0.000000,0,20.287362553741359809569634944,126.58300140901628556485482469,123.14649355924178734455773916,65163770
1.18,0,0.8346836583286965977275580911,0.834683658328696,0.783800400320194,0.834683658328696,0.783800400320194,0,0.000000,0.000000,0,20.290952386018469809569634945,126.59392253915017900305838905,123.1568439034477664616616294,65720720
1.19,0,0.8350346184226222284507535665,0.835034618422622,0.784379485311154,0.835034618422622,0.784379485311154,0,0.000000,0.000000,0,20.294446840538729809569634944,126.60474845270225430947702528,123.16709335246482682470092529,66277680
1.20,0,0.8347273092022054272447924256,0.834727309202206,0.784152019782628,0.834727309202206,0.784152019782628,0,0.000000,0.000000,0,20.297853514529939809569634945,126.61543502083291039653162651,123.17720382054870044254454093,66834640
1.21,0,0.8345074583128960354997303397,0.834507458312896,0.783932168893319,0.834507458312896,0.783932168893319,0,0.000000,0.000000,0,20.301179046893439809569634944,126.62603578945659412323515701,123.18722419398293948983054102,67391590
1.22,0,0.8343744269717604971922246118,0.834374426971761,0.783799137552183,0.834374426971761,0.783799137552183,0,0.000000,0.000000,0,20.304429295063969809569634944,126.63651788001032199789322525,123.19712612792847877415743297,67948540
1.23,0,0.8343274085747668937746628681,0.834327408574767,0.783752119155189,0.834327408574767,0.783752119155189,0,0.000000,0.000000,0,20.307609375043119809569634945,126.64694140182101547963250617,123.20696410921902110869095747,68505500
1.24,0,0.8343660497399151255859723966,0.834366049739915,0.783790760320338,0.834366049739915,0.783790760320338,0,0.000000,0.000000,0,20.310723922683939809569634945,126.65728170538291704441284211,123.21671692804661146894564832,69062460
1.25,0,0.8344897727887499079812081913,0.83448977278875,0.783914483369172,0.83448977278875,0.783914483369172,0,0.000000,0.000000,0,20.313777023213079809569634944,126.66751736341279666436141973,123.2263661545163975468411486,69619410
1.26,0,0.8346980593774898766813489266,0.83469805937749,0.784122769957912,0.83469805937749,0.784122769957912,0,0.000000,0.000000,0,20.316772372560339809569634944,126.6777144297349842999628461,123.23597134234207825676085219,70176370
1.27,0,0.8349906350540683018877843422,0.834990635054068,0.784415345634491,0.834990635054068,0.784415345634491,0,0.000000,0.000000,0,20.319713296407919809569634945,126.68785587420855008189105911,123.24551785768142508475387809,70733320
1.28,0,0.8347320003279748417541131211,0.834732000327975,0.784156710908397,0.834732000327975,0.784156710908397,0,0.000000,0.000000,0,20.304002814090959809569634944,126.68402712374802617157518034,123.23943854233464772408094804,71290280
1.29,0,0.8318656590721554347597347461,0.831865659072156,0.781290369652578,0.831865659072156,0.781290369652578,0,0.000000,0.000000,0,20.224509646114739809569634945,126.63134571635887145387433217,123.17892287115528923671134849,71847230
1.30,0,0.8290467329006481863948103883,0.829046732900648,0.778471443481071,0.829046732900648,0.778471443481071,0,0.000000,0.000000,0,20.165124293587349809569634944,126.59242229760675476523897708,123.13405961845353714720507586,72404180
1.31,0,0.8262721897654382230653742389,0.826272189765438,0.775696900345861,0.826272189765438,0.775696900345861,0,0.000000,0.000000,0,20.121147052438029809569634945,126.56409871884245149161563583,123.10126025044020494268764606,72961140
1.32,0,0.8235386929281769789918039402,0.823538692928177,0.7729634035086,0.823538692928177,0.7729634035086,0,0.000000,0.000000,0,20.088885991398919809569634945,126.54365393452734949311315502,123.07748333063513735059112294,73518100
1.33,0,0.8208437615191544220090849939,0.820843761519154,0.770268472099577,0.820843761519154,0.770268472099577,0,0.000000,0.000000,0,20.065437055209209809569634945,126.52923401429134777803786742,123.0605866607030159124786887,74075060
1.34,0,0.8181847133972169768604199031,0.818184713397217,0.767609423977639,0.818184713397217,0.767609423977639,0,0.000000,0.000000,0,20.048477996538179809569634944,126.51902045443723821972005598,123.04855469044768936880318609,74632010
1.35,0,0.8155595556442119966191335868,0.815559555644212,0.764984266224634,0.815559555644212,0.764984266224634,0,0.000000,0.000000,0,20.036184459739319809569634944,126.51185526264946470140509346,123.04004334059818397623223208,75188970
1.36,0,0.8129660547256415213763816509,0.812966054725642,0.762390765306064,0.812966054725642,0.762390765306064,0,0.000000,0.000000,0,20.027115974473329809569634944,126.50658995237374899406745199,123.03378175293788103264356916,75745920
1.37,0,0.8104024829943286843755401398,0.810402482994329,0.759827193574751,0.810402482994329,0.759827193574751,0,0.000000,0.000000,0,20.020129940746549809569634944,126.50238700059215945442789626,123.02882674283915531871295991,76302870
1.38,0,0.8078671483448496816392469664,0.80786714834485,0.757291858925272,0.80786714834485,0.757291858925272,0,0.000000,0.000000,0,20.014313666568659809569634945,126.49866607968483333308256401,123.02450355193181161561682359,76859830
1.39,0,0.8053585225190222823597486545,0.805358522519022,0.754783233099445,0.805358522519022,0.754783233099445,0,0.000000,0.000000,0,20.008982369931449809569634944,126.49488758062359643034489372,123.02021295629152476525749469,77416780
