Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.11,0,0.3730190862119761168601910564,0.373019086211976,0.365427108757655,0.373019086211976,0.365427108757655,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,2007132
0.12,0,0.3736789615879641478285688044,0.373678961587964,0.366086984133643,0.373678961587964,0.366086984133643,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,2189598
0.13,0,0.3740250976047146630139737963,0.374025097604715,0.366433120150393,0.374025097604715,0.366433120150393,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,2372065
0.14,0,0.3741428897681047741539533571,0.374142889768105,0.366550912313783,0.374142889768105,0.366550912313783,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,2554532
0.15,0,0.3740924165597967933276703035,0.374092416559797,0.366500439105475,0.374092416559797,0.366500439105475,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,2736998
0.16,0,0.3739168168239921562893755479,0.373916816823992,0.366324839369671,0.373916816823992,0.366324839369671,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,2919465
0.17,0,0.3736476151670993068393832766,0.373647615167099,0.366055637712778,0.373647615167099,0.366055637712778,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,3101931
0.18,0,0.3733081904335912585218228534,0.373308190433591,0.36571621297927,0.373308190433591,0.36571621297927,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,3284398
0.19,0,0.3729161136164912939478712414,0.372916113616491,0.36532413616217,0.372916113616491,0.36532413616217,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,3466864
0.20,0,0.3724847255798679520152964196,0.372484725579868,0.364892748125546,0.372484725579868,0.364892748125546,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,3649331
0.21,0,0.3720242621151092744218126486,0.372024262115109,0.364432284660788,0.372024262115109,0.364432284660788,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,3831798
0.22,0,0.3715426367015052073421576088,0.371542636701505,0.363950659247184,0.371542636701505,0.363950659247184,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,4014264
0.23,0,0.3710460030061423242398415915,0.371046003006142,0.363454025551821,0.371046003006142,0.363454025551821,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,4196730
0.24,0,0.3705391752953008889291792645,0.370539175295301,0.362947197840979,0.370539175295301,0.362947197840979,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,4379197
0.25,0,0.3700259418826551994753129291,0.370025941882655,0.362433964428334,0.370025941882655,0.362433964428334,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,4561664
0.26,0,0.3696153883023461160077800175,0.369615388302346,0.362023410848025,0.369615388302346,0.362023410848025,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,4744130
0.27,0,0.3692037679600219998596467634,0.369203767960022,0.3616117905057,0.369203767960022,0.3616117905057,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,4926597
0.28,0,0.3687929658137460721101513626,0.368792965813746,0.361200988359425,0.368792965813746,0.361200988359425,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,5109064
0.29,0,0.3683844005531838721098414276,0.368384400553184,0.360792423098862,0.368384400553184,0.360792423098862,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,5291530
0.30,0,0.3679792855659401008622169080,0.36797928556594,0.360387308111619,0.36797928556594,0.360387308111619,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,5473996
0.31,0,0.3675785286202299357424721744,0.36757852862023,0.359986551165908,0.36757852862023,0.359986551165908,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,5656463
0.32,0,0.3671828051055353457824397499,0.367182805105535,0.359590827651214,0.367182805105535,0.359590827651214,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,5838930
0.33,0,0.3667926846824489618397546945,0.366792684682449,0.359200707228128,0.366792684682449,0.359200707228128,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,6021396
0.34,0,0.3664085820514519292515741173,0.366408582051452,0.35881660459713,0.366408582051452,0.35881660459713,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,6203862
0.35,0,0.3660308060437889274508455742,0.366030806043789,0.358438828589467,0.366030806043789,0.358438828589467,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,6386329
0.36,0,0.3656595847712332879552266546,0.365659584771233,0.358067607316912,0.365659584771233,0.358067607316912,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,6568796
0.37,0,0.3652950762544399109761461957,0.36529507625444,0.357703098800118,0.36529507625444,0.357703098800118,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,6751262
0.38,0,0.3649373739200226024554388805,0.364937373920023,0.357345396465701,0.364937373920023,0.357345396465701,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,6933729
0.39,0,0.3645865352062106287666225812,0.364586535206211,0.356994557751889,0.364586535206211,0.356994557751889,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,7116195
0.40,0,0.3644358352043349631493304133,0.364435835204335,0.356843857750014,0.364435835204335,0.356843857750014,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,7298662
0.41,0,0.3645079601366793891122007737,0.364507960136679,0.356915982682358,0.364507960136679,0.356915982682358,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,7481128
0.42,0,0.3645801243494823188294656389,0.364580124349482,0.356988146895161,0.364580124349482,0.356988146895161,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,7663595
0.43,0,0.3646523278335942772344262108,0.364652327833594,0.357060350379273,0.364652327833594,0.357060350379273,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,7846062
0.44,0,0.3647245705790203914706012951,0.36472457057902,0.357132593124699,0.36472457057902,0.357132593124699,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,8028528
0.45,0,0.3647968525749327498329081399,0.364796852574933,0.357204875120611,0.364796852574933,0.357204875120611,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,8210994
0.46,0,0.3648691738096824607088432732,0.364869173809682,0.357277196355361,0.364869173809682,0.357277196355361,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,8393461
0.47,0,0.3649415342708170942317394835,0.364941534270817,0.357349556816496,0.364941534270817,0.357349556816496,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,8575928
0.48,0,0.3650139339450880563488800337,0.365013933945088,0.357421956490767,0.365013933945088,0.357421956490767,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,8758394
0.49,0,0.3650863915207949790154895528,0.365086391520795,0.357494414066474,0.365086391520795,0.357494414066474,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,8940861
0.50,0,0.3651588695784873957779316375,0.365158869578487,0.357566892124166,0.365158869578487,0.357566892124166,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,9123327
0.51,0,0.3652313868049408811543407512,0.365231386804941,0.357639409350619,0.365231386804941,0.357639409350619,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,9305794
0.52,0,0.3653039431838625132518769317,0.365303943183862,0.357711965729541,0.365303943183862,0.357711965729541,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,9488260
0.53,0,0.3653765386982258963755739167,0.365376538698226,0.357784561243904,0.365376538698226,0.357784561243904,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,9670727
0.54,0,0.3654491733302877026815961244,0.365449173330288,0.357857195875966,0.365449173330288,0.357857195875966,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,9853194
0.55,0,0.3655218470615965440843623847,0.365521847061597,0.357929869607275,0.365521847061597,0.357929869607275,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,10035660
0.56,0,0.3655945598730062268757458129,0.365594559873006,0.358002582418685,0.365594559873006,0.358002582418685,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,10218130
0.57,0,0.3656673117446847214712070586,0.365667311744685,0.358075334290363,0.365667311744685,0.358075334290363,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,10400590
0.58,0,0.3657401026561280148680036973,0.365740102656128,0.358148125201807,0.365740102656128,0.358148125201807,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,10583060
0.59,0,0.3658129325861716739083520332,0.365812932586172,0.358066472480921,0.365812932586172,0.358066472480921,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,10765530
0.60,0,0.3658858015129974193475413120,0.365885801512997,0.357984858756817,0.365885801512997,0.357984858756817,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,10947990
0.61,0,0.3661506888053868620564699241,0.366150688805387,0.358095263398277,0.366150688805387,0.358095263398277,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,11130460
0.62,0,0.3664087512948434936859880055,0.366408751294844,0.358198843236804,0.366408751294844,0.358198843236804,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,11312930
0.63,0,0.3666668340095073275247744763,0.366666834009507,0.358302443300539,0.366666834009507,0.358302443300539,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,11495390
0.64,0,0.3669249556273915530598860185,0.366924955627392,0.358406082267494,0.366924955627392,0.358406082267494,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,11677860
0.65,0,0.3671831161235856749835559091,0.367183116123586,0.358509760112758,0.367183116123586,0.358509760112758,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,11860320
0.66,0,0.3674413341749140929867379877,0.367441334174914,0.358613495513157,0.367441334174914,0.358613495513157,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,12042790
0.67,0,0.3676995723506441557323994344,0.367699572350644,0.358717251037958,0.367699572350644,0.358717251037958,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,12225260
0.68,0,0.3679578493264548283290289384,0.367957849326455,0.358821045362839,0.367957849326455,0.358821045362839,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,12407720
0.69,0,0.3682161650751377657528438168,0.368216165075138,0.358924878460593,0.368216165075138,0.358924878460593,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,12590190
0.70,0,0.3684745195689367224906952461,0.368474519568937,0.359028750303462,0.368474519568937,0.359028750303462,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,12772660
0.71,0,0.3687329314818807773099068711,0.368732931481881,0.359132679565477,0.368732931481881,0.359132679565477,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,12955120
0.72,0,0.3689913633804862088414724046,0.368991363380486,0.359236628813153,0.368991363380486,0.359236628813153,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,13137590
0.73,0,0.3692498339377297457656399390,0.36924983393773,0.359340616719467,0.36924983393773,0.359340616719467,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,13320060
0.74,0,0.3695083431237467532000619573,0.369508343123747,0.359444643254555,0.369508343123747,0.359444643254555,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,13502520
0.75,0,0.3697668909081681466646815303,0.369766890908168,0.359548708388046,0.369766890908168,0.359548708388046,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,13684990
0.76,0,0.3700254772601284661498465298,0.370025477260128,0.359652812089077,0.370025477260128,0.359652812089077,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,13867460
0.77,0,0.3702841208506040857592148614,0.370284120850604,0.359756973028624,0.370284120850604,0.359756973028624,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,14049920
0.78,0,0.3705427842431097065808759223,0.37054278424311,0.3598611537702,0.37054278424311,0.3598611537702,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,14232390
0.79,0,0.3708014861076698111949158773,0.37080148610767,0.35996537298383,0.37080148610767,0.35996537298383,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,14414860
0.80,0,0.3710602264115215370956247760,0.371060226411522,0.360069630636753,0.371060226411522,0.360069630636753,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,14597320
0.81,0,0.3713190051214481014613351617,0.371319005121448,0.36017392669575,0.371319005121448,0.36017392669575,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,14779790
0.82,0,0.3715778409061110324072321254,0.371577840906111,0.360278279829483,0.371577840906111,0.360278279829483,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,14962260
0.83,0,0.3718366963267528402465699421,0.371836696326753,0.360382652599196,0.371836696326753,0.360382652599196,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,15144720
0.84,0,0.3720955900511681741592278281,0.372095590051168,0.360487063672682,0.372095590051168,0.360487063672682,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,15327190
0.85,0,0.3723545220444007150628313996,0.372354522044401,0.360591513014985,0.372354522044401,0.360591513014985,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,15509660
0.86,0,0.3726134922710774960606103157,0.372613492271078,0.360696000590732,0.372613492271078,0.360696000590732,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,15692120
0.87,0,0.3728725193977459207282654399,0.372872519397746,0.360800545066471,0.372872519397746,0.360800545066471,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,15874590
0.88,0,0.3731315659835695538240998159,0.37313156598357,0.360905109001365,0.37313156598357,0.360905109001365,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,16057060
0.89,0,0.3733906506943008757965839435,0.373390650694301,0.361009711061167,0.373390650694301,0.361009711061167,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,16239520
0.90,0,0.3736497734929787713334962715,0.373649773492979,0.361114351208916,0.373649773492979,0.361114351208916,0,0,0,0,12.561923046012901287675877377,93.02210923455923462426645985,90.13601042463143466283541297,16421990
0.91,0,0.376190591952731,0.376190591952731,0.363569928797137,0.376190591952731,0.363569928797137,0,0,0,0,12.4840714168214,93.0048875340509,90.101162078702,16604460
0.92,0,0.383813047331988,0.383813047331988,0.370936661561799,0.383813047331988,0.370936661561799,0,0,0,0,12.4062197876298,92.9876658335426,90.0663137327726,16786920
0.93,0,0.397656668396313,0.397656668396314,0.384237562063076,0.397656668396314,0.384237562063076,0,0,0,0,12.3283681584383,92.9704441330343,90.0314653868432,16969390
0.94,0,0.41391022745608,0.413910227456081,0.399789263918637,0.413910227456081,0.399789263918637,0,0,0,0,12.2505165292468,92.953222432526,89.9966170409138,17151860
0.95,0,0.430163786515847,0.430163786515847,0.415340965774198,0.430163786515847,0.415340965774198,0,0,0,0,12.1726649000553,92.9360007320177,89.9617686949844,17334320
0.96,0,0.446417345575614,0.446417345575614,0.43089266762976,0.446417345575614,0.43089266762976,0,0,0,0,12.0948132708637,92.9187790315094,89.926920349055,17516790
0.97,0,0.46267090463538,0.462670904635381,0.446444369485321,0.462670904635381,0.446444369485321,0,0,0,0,12.0169616416722,92.9015573310011,89.8920720031256,17699260
0.98,0,0.478924463695147,0.478924463695147,0.461996071340882,0.478924463695147,0.461996071340882,0,0,0,0,11.9391100124807,92.8843356304928,89.8572236571962,17881720
0.99,0,0.495178022754914,0.495178022754914,0.477547773196444,0.495178022754914,0.477547773196444,0,0,0,0,11.8612583832892,92.8671139299845,89.8223753112668,18064190
1.00,0,0.511431581814681,0.511431581814681,0.493099475052005,0.511431581814681,0.493099475052005,0,0,0,0,11.7834067540976,92.8498922294762,89.7875269653374,18246650
1.01,0,0.527685140874447,0.527685140874447,0.508651176907566,0.527685140874447,0.508651176907566,0,0,0,0,11.7055551249061,92.8326705289679,89.752678619408,18429120
1.02,0,0.543938699934214,0.543938699934214,0.524202878763128,0.543938699934214,0.524202878763128,0,0,0,0,11.6277034957146,92.8154488284596,89.7178302734786,18611590
1.03,0,0.560192258993981,0.560192258993981,0.539754580618689,0.560192258993981,0.539754580618689,0,0,0,0,11.5498518665231,92.7982271279513,89.6829819275492,18794050
1.04,0,0.576445818053748,0.576445818053747,0.555306282474251,0.576445818053747,0.555306282474251,0,0,0,0,11.4720002373315,92.781005427443,89.6481335816198,18976520
1.05,0,0.5926993771135144766119145872,0.592699377113514,0.570857984329812,0.592699377113514,0.570857984329812,0,0.000000,0.000000,0,11.394148608140011287675877377,92.7637837269347169525928796,89.61328523569033868013769168,19158990
1.06,0,0.5925813911532798053094164132,0.59258139115328,0.570832527041025,0.59258139115328,0.570832527041025,0,0.000000,0.000000,0,11.400536607168621287675877377,92.76737755154057841082240563,89.61820785869741507192163522,19341450
1.07,0,0.5925228113309149165506641996,0.592522811330915,0.570866475890108,0.592522811330915,0.570866475890108,0,0.000000,0.000000,0,11.406405699850541287675877377,92.77103828564776313660606562,89.62304457699500310969118397,19523920
1.08,0,0.5925194753652751521244142296,0.592519475365275,0.570955668595916,0.592519475365275,0.570955668595916,0,0.000000,0.000000,0,11.411865844571261287675877377,92.77484203881400585653344761,89.62789298376756907249104662,19706390
1.09,0,0.5925683234880199482307663284,0.59256832348802,0.571097045390108,0.59256832348802,0.571097045390108,0,0.000000,0.000000,0,11.416993184315271287675877377,92.77860434750201385736473536,89.63261227040125626322806087,19888850
1.10,0,0.5926669947663348587897224773,0.592666994766335,0.571288245339871,0.592666994766335,0.571288245339871,0,0.000000,0.000000,0,11.421843022161051287675877376,92.7824401295742037189870701,89.6373188529733949985877828,20071320
1.11,0,0.5928135953312443709580045217,0.592813595331244,0.571527374576228,0.592813595331244,0.571527374576228,0,0.000000,0.000000,0,11.426456977769521287675877376,92.7863139184163273672879221,89.64199318893163893463239945,20253790
1.12,0,0.5930065851973924578844916773,0.593006585197392,0.571812893113824,0.593006585197392,0.571812893113824,0,0.000000,0.000000,0,11.430867311965821287675877377,92.79025315949424291976516177,89.6466684057294167929634323,20436250
1.13,0,0.5932446629136588987819199423,0.593244662913659,0.572143499501538,0.593244662913659,0.572143499501538,0,0.000000,0.000000,0,11.435099572097031287675877376,92.79416735340749266489742149,89.65127209838518136242140283,20618720
1.14,0,0.5935267280755752823420810190,0.593526728075575,0.572518093334902,0.593526728075575,0.572518093334902,0,0.000000,0.000000,0,11.439174452183681287675877376,92.79824243654284660678670944,89.65597346416670015752651621,20801190
1.15,0,0.5938518310460258653070786029,0.593851831046026,0.5729357249768,0.593851831046026,0.5729357249768,0,0.000000,0.000000,0,11.443108940291001287675877377,92.80228322566167028438283248,89.66060569587295434622996751,20983650
1.16,0,0.5933275730584665510783561640,0.593327573058466,0.572503995660688,0.593327573058466,0.572503995660688,0,0.000000,0.000000,0,11.446917184980041287675877376,92.80635654888448363829064349,89.66523147778588792823481275,21166120
1.17,0,0.5928159267936294017414060910,0.592815926793629,0.572084878067299,0.592815926793629,0.572084878067299,0,0.000000,0.000000,0,11.450611134064791287675877376,92.81046706849962042287600536,89.66985824254284001090997092,21348590
1.18,0,0.5923489777322601361835316820,0.59234897773226,0.571710457677378,0.59234897773226,0.571710457677378,0,0.000000,0.000000,0,11.454200966341901287675877377,92.81462196160995473679343645,89.67449514057766758294595289,21531050
1.19,0,0.5917847022485745607886380115,0.591784702248575,0.57123871086514,0.591784702248575,0.57123871086514,0,0.000000,0.000000,0,11.457695420862161287675877376,92.81884875552621182529426874,89.67916881246698782212830114,21713520
1.20,0,0.5908954099639675933077992541,0.590895409963968,0.570381803606587,0.590895409963968,0.570381803606587,0,0.000000,0.000000,0,11.461102094853371287675877377,92.82309326556906789859908182,89.68383374419321503314432169,21895990
1.21,0,0.5900539295913854304628296444,0.590053929591386,0.569540323234005,0.590053929591386,0.569540323234005,0,0.000000,0.000000,0,11.464427627216871287675877376,92.82739395735325440614765515,89.68852560632588062138057033,22078450
1.22,0,0.5892599312331258577443650229,0.589259931233126,0.568746324875745,0.589259931233126,0.568746324875745,0,0.000000,0.000000,0,11.467677875387401287675877376,92.83171110907814314832997799,89.69321111022345581240607126,22260920
1.23,0,0.5885128757081897007110143692,0.58851287570819,0.567999269350809,0.58851287570819,0.567999269350809,0,0.000000,0.000000,0,11.470857955366551287675877377,92.83608994729005008414561286,89.69793144919626395737969571,22443390
1.24,0,0.5878126400965177328801516195,0.587812640096518,0.567299033739137,0.587812640096518,0.567299033739137,0,0.000000,0.000000,0,11.473972503007371287675877377,92.84050149916648377383487786,89.70266244329428434363160929,22625850
1.25,0,0.5871588440004347006408942530,0.587158844000435,0.566645237643054,0.587158844000435,0.566645237643054,0,0.000000,0.000000,0,11.477025603536511287675877376,92.84492075390482731774215999,89.70738323949239065953843278,22808320
1.26,0,0.5865511363800249980110473119,0.586551136380025,0.566037530022644,0.586551136380025,0.566037530022644,0,0.000000,0.000000,0,11.480020952883771287675877376,92.84939893587268037484481838,89.7121399127135890809510754,22990790
1.27,0,0.5859893828501987031475378834,0.585989382850199,0.565475776492818,0.585989382850199,0.565475776492818,0,0.000000,0.000000,0,11.482961876731351287675877377,92.85391642820879787987933103,89.71691614241614262377521252,23173250
1.28,0,0.5851558062328299695176223747,0.58515580623283,0.56464219987545,0.58515580623283,0.56464219987545,0,0.000000,0.000000,0,11.476551394414391287675877376,92.8415444604666534034036325,89.70428466905701067849896054,23355720
1.29,0,0.5830221157740264960118966880,0.583022115774026,0.562508509416646,0.583022115774026,0.562508509416646,0,0.000000,0.000000,0,11.438225226438171287675877377,92.77013259131640741506179713,89.63100579880023359837361199,23538180
1.30,0,0.5809157293481569247527737404,0.580915729348157,0.560402122990776,0.580915729348157,0.560402122990776,0,0.000000,0.000000,0,11.409929873910781287675877376,92.71588128374380157141016243,89.57555369939879021076223579,23720650
1.31,0,0.5788352577709448563036107269,0.578835257770945,0.558321651413564,0.578835257770945,0.558321651413564,0,0.000000,0.000000,0,11.389316632761461287675877377,92.67488245835846952940080151,89.5338558606800813207029186,23903120
1.32,0,0.5767788342983746178111402742,0.576778834298375,0.556265227940994,0.576778834298375,0.556265227940994,0,0.000000,0.000000,0,11.374540571722351287675877377,92.64383367946556143582731438,89.50250651775860499104747496,24085590
1.33,0,0.5747452999193548867523307728,0.574745299919355,0.554231693561974,0.574745299919355,0.554231693561974,0,0.000000,0.000000,0,11.364150635532641287675877377,92.62038661471628064927738187,89.47904440092397750346601056,24268050
1.34,0,0.5727331647972377832746169853,0.572733164797238,0.552219558439857,0.572733164797238,0.552219558439857,0,0.000000,0.000000,0,11.356986576861611287675877376,92.60235420057679387314946244,89.46122900840731714260624029,24450520
1.35,0,0.5707415135286344840978451219,0.570741513528634,0.550227907171254,0.570741513528634,0.550227907171254,0,0.000000,0.000000,0,11.352137040062751287675877376,92.58829715559824600074622487,89.44754473715302573282291268,24632980
1.36,0,0.5687690902339846339749678830,0.568769090233985,0.548255483876604,0.568769090233985,0.548255483876604,0,0.000000,0.000000,0,11.348882554796761287675877376,92.57671510231864793331464279,89.43647516858664208949742266,24815450
1.37,0,0.5668150568196578573826147523,0.566815056819658,0.546301450462277,0.566815056819658,0.546301450462277,0,0.000000,0.000000,0,11.346652521069981287675877376,92.5666975630089630975090827,89.42706295660915105053994537,24997920
1.38,0,0.5648785328143771223283073168,0.564878532814377,0.544364926456997,0.564878532814377,0.544364926456997,0,0.000000,0.000000,0,11.344991246892091287675877377,92.55745946067675805239350023,89.41849265559523091471481936,25180380
1.39,0,0.5629587295308600978432735801,0.56295872953086,0.54244512317348,0.56295872953086,0.54244512317348,0,0.000000,0.000000,0,11.343556950254881287675877376,92.54834717329272730521419866,89.41009580241229691673666141,25362850
